"","Env.value","AI","LCI","UCI","SPECIES","LIFE.STAGE","ENV.COR","p.value","AIC","DEV.EXP","RMSE"
"1",9.13548960629152,0.00603537113538534,1.59016857711298e-05,2.29068196077519,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"2",9.5216017084179,0.00655810548469644,1.94350332969681e-05,2.2129495170515,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"3",9.90771381054429,0.00710418059360071,2.35135002400317e-05,2.14640021227333,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"4",10.2938259126707,0.007591951645014,2.83458085025334e-05,2.03337751946921,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"5",10.6799380147971,0.00789291416121324,3.4400848885216e-05,1.81094641484424,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"6",11.0660501169234,0.00787854782732898,4.24669901996759e-05,1.46164151440108,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"7",11.4521622190498,0.00747778462031572,5.366867892898e-05,1.04189750788958,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"8",11.8382743211762,0.00675051468554828,6.91179950118447e-05,0.659299340381529,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"9",12.2243864233026,0.00583956473004606,8.95013540672913e-05,0.381005590270282,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"10",12.610498525429,0.00488000500429136,0.000114650317687991,0.207713762352733,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"11",12.9966106275554,0.00397511520441655,0.000142574292329,0.110830224932279,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"12",13.3827227296817,0.00318956196829775,0.000168745922127462,0.0602877119716532,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"13",13.7688348318081,0.00254883489168384,0.000187312262104759,0.0346830433419869,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"14",14.1549469339345,0.00205098383521377,0.00019454650894502,0.0216222573980857,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"15",14.5410590360609,0.00167468262064746,0.000191417005242205,0.0146515816416099,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"16",14.9271711381873,0.00138481674884284,0.000181662208000595,0.0105565018116997,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"17",15.3132832403137,0.00114806730603194,0.000168462557580884,0.00782404445300317,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"18",15.69939534244,0.000943104057030953,0.000153559472489615,0.00579218753469209,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"19",16.0855074445664,0.000759781172324183,0.000137151495500543,0.00420897656063856,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"20",16.4716195466928,0.000595891252455645,0.000119046199395615,0.00298276120158303,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"21",16.8577316488192,0.000452841725316564,9.98560329534523e-05,0.00205361280758343,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"22",17.2438437509456,0.000332552482983608,8.10331296513967e-05,0.0013647646883975,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"23",17.629955853072,0.000237620132909795,6.422575282443e-05,0.000879138430940919,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"24",18.0160679551983,0.000169995015047291,5.06247674302016e-05,0.000570833341225159,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"25",18.4021800573247,0.000126967011138124,4.06617658485264e-05,0.000396456513408719,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"26",18.7882921594511,0.000103395326187251,3.46102226671258e-05,0.000308885429030262,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"27",19.1744042615775,9.58130180778276e-05,3.31845485893794e-05,0.000276638822084811,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"28",19.5605163637039,0.00010502163944751,3.83829276882894e-05,0.000287355483714386,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"29",19.9466284658303,0.000137521373394174,5.4637344239027e-05,0.000346139227731919,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"30",20.3327405679566,0.000209345551587026,9.15132532466237e-05,0.000478898502833992,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"31",20.718852670083,0.0003508349437196,0.000167201703170592,0.000736147750894343,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"32",21.1049647722094,0.000600340083391465,0.000307428711239049,0.00117233102358558,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"33",21.4910768743358,0.000972481082241851,0.000533507785858009,0.00177264414950821,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"34",21.8771889764622,0.00141303540652854,0.000831940812203821,0.00240001335529398,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"35",22.2633010785886,0.00181224320329833,0.00112559014291123,0.0029177809068287,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"36",22.6494131807149,0.00205956190900002,0.00131980865073295,0.00321394715411824,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"37",23.0355252828413,0.00214675992965362,0.00140689112298994,0.003275717729864,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"38",23.4216373849677,0.00216405031796876,0.00143872422959344,0.00325504615990518,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"39",23.8077494870941,0.00220876450053736,0.00147095006340984,0.00331665957954059,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"40",24.1938615892205,0.00233479043149719,0.00153784415804592,0.00354473262488282,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"41",24.5799736913469,0.00254491089925603,0.00164464509747426,0.00393797512612202,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"42",24.9660857934732,0.00279286546994516,0.00175895956733246,0.00443449507201648,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
"43",25.3521978955996,0.00300916671890228,0.00184251356074866,0.00491452792264379,"Weakfish","YoY","H2O_TEMP","<0.01",-1414.9729906858,0.410959295011436,0.00422789377068317
