"","Env.value","AI","LCI","UCI","SPECIES","LIFE.STAGE","ENV.COR","p.value","AIC","DEV.EXP","RMSE"
"1",9.13548960629152,5.0979380044887e-12,2.22044604925031e-16,1.38401719878902e-06,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"2",9.5216017084179,1.73768691567441e-11,2.22044604925031e-16,3.92945152375467e-06,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"3",9.90771381054429,5.95090168666718e-11,3.15276994190955e-16,1.1232418329556e-05,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"4",10.2938259126707,2.07777069272612e-10,1.38441836414939e-15,3.11837170276494e-05,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"5",10.6799380147971,7.53953538029156e-10,7.1108553892966e-15,7.99405846956642e-05,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"6",11.0660501169234,2.88926574774531e-09,4.64069155457252e-14,0.000179883891504683,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"7",11.4521622190498,1.17503724318711e-08,4.05218569502999e-13,0.000340732786399747,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"8",11.8382743211762,4.95824819872203e-08,4.57714067228823e-12,0.000537108796960789,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"9",12.2243864233026,2.08251134894323e-07,6.07239884922133e-11,0.000714191150180043,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"10",12.610498525429,8.33909931816951e-07,8.50668055558861e-10,0.000817481942384792,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"11",12.9966106275554,3.04585449876517e-06,1.11539412767961e-08,0.00083174452845182,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"12",13.3827227296817,9.69184377996489e-06,1.18538705028018e-07,0.000792414898011936,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"13",13.7688348318081,2.56687763849111e-05,8.67841350805294e-07,0.000759224114507992,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"14",14.1549469339345,5.42656128057003e-05,3.71981944675625e-06,0.000791639695240065,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"15",14.5410590360609,9.04502319556339e-05,8.81773292477298e-06,0.000927817221345317,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"16",14.9271711381873,0.000124688466454861,1.36743547905605e-05,0.00113696140731974,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"17",15.3132832403137,0.000155046187175836,1.81231156539927e-05,0.00132644522149084,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"18",15.69939534244,0.000190058426393533,2.50131235239945e-05,0.00144413013466851,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"19",16.0855074445664,0.000246336059079285,3.91016980250605e-05,0.00155188795033458,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"20",16.4716195466928,0.000353532893911267,6.92549208712335e-05,0.00180471662525848,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"21",16.8577316488192,0.000578742936669682,0.000135278753370315,0.002475949684635,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"22",17.2438437509456,0.00110191593693624,0.00029178891830482,0.00416129145386403,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"23",17.629955853072,0.00238954080036911,0.000705297969291806,0.00809573468978227,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"24",18.0160679551983,0.00533826302677156,0.0017892508477603,0.0159268065619014,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"25",18.4021800573247,0.0107007153292272,0.00412070873224763,0.0277877705019693,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"26",18.7882921594511,0.016738389033509,0.00730023569513972,0.0383787153096477,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"27",19.1744042615775,0.0178436545449212,0.00855030588086189,0.0372379669166167,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"28",19.5605163637039,0.0115590107843079,0.00590814066216273,0.0226146833584081,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"29",19.9466284658303,0.00466208196299979,0.00242331880976431,0.00896910804395639,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"30",20.3327405679566,0.00141541306813054,0.000696602266890456,0.00287595124026457,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"31",20.718852670083,0.000426270342750135,0.000191981047676154,0.000946480953759727,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
"32",21.1049647722094,0.000166517700430118,7.07497337247419e-05,0.000391918712576549,"Atlantic Tomcod","YoY","H2O_TEMP","<0.01",-762.741220154588,0.511187744029917,0.00968199150832565
