"","Env.value","AI","LCI","UCI","SPECIES","LIFE.STAGE","ENV.COR","p.value","AIC","DEV.EXP","RMSE"
"1",9.13548960629152,3.42925550496501e-06,2.43419355439024e-07,4.83108391159905e-05,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"2",9.5216017084179,4.56320484666075e-06,3.54085784617313e-07,5.88073268603341e-05,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"3",9.90771381054429,6.05606866685462e-06,5.07373830220766e-07,7.22858876692556e-05,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"4",10.2938259126707,7.95245041814833e-06,7.17136490908772e-07,8.81860963077843e-05,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"5",10.6799380147971,1.02258562358759e-05,1.00485093701561e-06,0.000104063331092041,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"6",11.0660501169234,1.27641097608469e-05,1.40672405813645e-06,0.000115816955745235,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"7",11.4521622190498,1.54170199097834e-05,1.98614841777052e-06,0.000119671068270649,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"8",11.8382743211762,1.82030486073769e-05,2.85383318007931e-06,0.000116107339740621,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"9",12.2243864233026,2.14175629144625e-05,4.20160080149201e-06,0.000109175531628818,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"10",12.610498525429,2.56180604010351e-05,6.36528145404691e-06,0.000103103849130478,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"11",12.9966106275554,3.17920148989648e-05,9.92957970151699e-06,0.000101790029560021,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
"12",13.3827227296817,4.1797312030984e-05,1.58999599854135e-05,0.000109875452178379,"Bay Anchovy","YoY","H2O_TEMP","<0.01",-2450.28544329976,0.359250050736868,0.0618257901465696
